ID,Latitude,Longitude,HillslopeSetting,ImagerySource
LS007535,34.478146,-119.752167,Modified,CALOES
LS007536,34.475967,-119.752716,Modified,CALOES
LS007537,34.475872,-119.752541,Modified,CALOES
LS007538,34.475815,-119.752296,Modified,CALOES
LS007539,34.476410,-119.757828,Modified,CALOES
LS007540,34.475880,-119.758026,Modified,CALOES
LS007541,34.475498,-119.759964,Modified,CALOES
LS007542,34.475170,-119.760330,Modified,CALOES
LS007543,34.475079,-119.761063,Modified,CALOES
LS007544,34.474476,-119.761925,Modified,CALOES
LS007545,34.472424,-119.753365,Modified,CALOES
LS007546,34.480217,-119.760132,-9999,CALOES
LS007547,34.480473,-119.754341,Unmodified,CALOES
LS007548,34.481426,-119.754608,Unmodified,CALOES
LS007549,34.476776,-119.759354,Modified,CALOES
LS007550,34.476856,-119.759254,Modified,CALOES
LS007551,34.476852,-119.753197,Modified,CALOES
LS007552,34.473156,-119.759689,Modified,CALOES
LS007553,34.473053,-119.759453,-9999,CALOES
LS007554,34.472794,-119.758186,Modified,CALOES
LS007555,34.472881,-119.758003,Modified,CALOES
LS007556,34.472717,-119.755478,Modified,CALOES
LS007557,34.471748,-119.756180,Modified,CALOES
LS007558,34.468918,-119.757515,Modified,CALOES
LS007559,34.469040,-119.757652,Modified,CALOES
LS007560,34.469017,-119.757324,Modified,CALOES
LS007561,34.469173,-119.757233,Modified,CALOES
LS007562,34.469238,-119.757195,Modified,CALOES
LS007563,34.469330,-119.757126,Modified,CALOES
LS007564,34.468895,-119.754677,Modified,CALOES
LS007565,34.469162,-119.753723,Modified,CALOES
LS007566,34.468712,-119.753540,Modified,CALOES
LS007567,34.468040,-119.753044,Modified,CALOES
LS007568,34.467918,-119.752548,Modified,CALOES
LS007569,34.467804,-119.753548,Unmodified,CALOES
LS007570,34.467804,-119.753456,Unmodified,CALOES
LS007571,34.467739,-119.754395,Unmodified,CALOES
LS007572,34.468468,-119.757416,Modified,CALOES
LS007573,34.468422,-119.757118,Modified,CALOES
LS007574,34.468391,-119.757034,Modified,CALOES
LS007575,34.468044,-119.760483,Modified,CALOES
LS007576,34.467041,-119.758301,Modified,CALOES
LS007577,34.467251,-119.757706,Modified,CALOES
LS007578,34.467289,-119.757355,Modified,CALOES
LS007579,34.467407,-119.757057,Modified,CALOES
LS007580,34.467384,-119.756905,Modified,CALOES
LS007581,34.467365,-119.756592,Modified,CALOES
LS007582,34.467354,-119.756531,Modified,CALOES
LS007583,34.467289,-119.757614,Modified,CALOES
LS007584,34.466286,-119.750847,Modified,CALOES
LS007585,34.465202,-119.758102,Unmodified,CALOES
LS007586,34.464863,-119.751625,Modified,CALOES
LS007587,34.464935,-119.751175,Modified,CALOES
LS007588,34.463951,-119.758995,-9999,CALOES
LS007589,34.463596,-119.759392,-9999,CALOES
LS007590,34.471664,-119.753494,Modified,CALOES
LS007591,34.470760,-119.759941,Modified,CALOES
LS007592,34.470383,-119.759796,Modified,CALOES
LS007593,34.464928,-119.760544,Unmodified,CALOES
LS007594,34.463139,-119.759628,-9999,CALOES
LS007595,34.463207,-119.759605,-9999,CALOES
LS007596,34.462738,-119.752304,-9999,CALOES
LS007597,34.462833,-119.752228,-9999,CALOES
LS007598,34.495201,-119.748512,Unmodified,CALOES
LS007599,34.493050,-119.748405,Unmodified,CALOES
LS007600,34.493023,-119.747841,Unmodified,CALOES
LS007601,34.493130,-119.747528,Unmodified,CALOES
LS007602,34.493774,-119.750389,Unmodified,CALOES
LS007603,34.493423,-119.750145,Unmodified,CALOES
LS007604,34.491695,-119.743195,Unmodified,CALOES
LS007605,34.490074,-119.751419,Unmodified,CALOES
LS007606,34.490139,-119.751328,Unmodified,CALOES
LS007607,34.490486,-119.751137,Unmodified,CALOES
LS007608,34.490101,-119.751045,Unmodified,CALOES
LS007609,34.489159,-119.750343,Unmodified,CALOES
LS007610,34.489677,-119.750214,Unmodified,CALOES
LS007611,34.489326,-119.750061,Unmodified,CALOES
LS007612,34.489185,-119.749527,Unmodified,CALOES
LS007613,34.489269,-119.749496,Unmodified,CALOES
LS007614,34.488853,-119.750435,Unmodified,CALOES
LS007615,34.490318,-119.745964,Unmodified,CALOES
LS007616,34.485149,-119.749420,Unmodified,CALOES
LS007617,34.484882,-119.749771,Unmodified,CALOES
LS007618,34.484730,-119.749596,Unmodified,CALOES
LS007619,34.484844,-119.749710,Unmodified,CALOES
LS007620,34.484589,-119.749573,Unmodified,CALOES
LS007621,34.484631,-119.749146,Unmodified,CALOES
LS007622,34.484581,-119.749146,Unmodified,CALOES
LS007623,34.484848,-119.749146,Unmodified,CALOES
LS007624,34.484848,-119.747543,Unmodified,CALOES
LS007625,34.484276,-119.748650,Unmodified,CALOES
LS007626,34.484684,-119.746811,Unmodified,CALOES
LS007627,34.484711,-119.746056,Unmodified,CALOES
LS007628,34.484070,-119.747383,Unmodified,CALOES
LS007629,34.484173,-119.746986,Unmodified,CALOES
LS007630,34.483578,-119.748291,Unmodified,CALOES
LS007631,34.483284,-119.749092,Unmodified,CALOES
LS007632,34.483093,-119.750435,Unmodified,CALOES
LS007633,34.482533,-119.750282,Unmodified,CALOES
LS007634,34.482502,-119.750381,Unmodified,CALOES
LS007635,34.482769,-119.750160,Unmodified,CALOES
LS007636,34.482662,-119.750374,Unmodified,CALOES
LS007637,34.481766,-119.750885,Unmodified,CALOES
LS007638,34.483006,-119.748032,Unmodified,CALOES
LS007639,34.488976,-119.749786,Unmodified,CALOES
LS007640,34.486416,-119.749718,Unmodified,CALOES
LS007641,34.484718,-119.746223,Unmodified,CALOES
LS007642,34.484646,-119.746422,Unmodified,CALOES
LS007643,34.481186,-119.751740,Unmodified,CALOES
LS007644,34.480816,-119.750900,Unmodified,CALOES
LS007645,34.479912,-119.748901,Modified,CALOES
LS007646,34.480053,-119.748734,Modified,CALOES
LS007647,34.480179,-119.748589,Modified,CALOES
LS007648,34.480213,-119.748405,Modified,CALOES
LS007649,34.480370,-119.748260,Modified,CALOES
LS007650,34.480503,-119.748047,Modified,CALOES
LS007651,34.480679,-119.747917,Modified,CALOES
LS007652,34.480698,-119.747559,Modified,CALOES
LS007653,34.480286,-119.747154,Modified,CALOES
LS007654,34.480457,-119.748154,Modified,CALOES
LS007655,34.478218,-119.750076,Modified,CALOES
LS007656,34.478844,-119.749939,Modified,CALOES
LS007657,34.478477,-119.751007,Unmodified,CALOES
LS007658,34.478283,-119.751160,Unmodified,CALOES
LS007659,34.478127,-119.748383,Unmodified,CALOES
LS007660,34.479328,-119.749184,Modified,CALOES
LS007661,34.479488,-119.749596,Modified,CALOES
LS007662,34.479801,-119.749184,Modified,CALOES
LS007663,34.479328,-119.746574,Unmodified,CALOES
LS007664,34.479866,-119.745972,Unmodified,CALOES
LS007665,34.479355,-119.744270,Unmodified,CALOES
LS007666,34.478664,-119.746147,Unmodified,CALOES
LS007667,34.479488,-119.743156,Unmodified,CALOES
LS007668,34.478596,-119.743332,Unmodified,CALOES
LS007669,34.478573,-119.742912,Unmodified,CALOES
LS007670,34.478401,-119.743729,Unmodified,CALOES
LS007671,34.478443,-119.743118,Unmodified,CALOES
LS007672,34.478439,-119.740814,Unmodified,CALOES
LS007673,34.477024,-119.744102,Unmodified,CALOES
LS007674,34.477177,-119.747726,Unmodified,CALOES
LS007675,34.476250,-119.744217,Unmodified,CALOES
LS007676,34.474724,-119.744797,Unmodified,CALOES
LS007677,34.474384,-119.743752,Unmodified,CALOES
LS007678,34.474697,-119.743774,Unmodified,CALOES
LS007679,34.474545,-119.743080,Unmodified,CALOES
LS007680,34.474751,-119.742584,Unmodified,CALOES
LS007681,34.474224,-119.741943,Unmodified,CALOES
LS007682,34.475677,-119.742531,Unmodified,CALOES
LS007683,34.474937,-119.740616,Unmodified,CALOES
LS007684,34.472225,-119.744888,Unmodified,CALOES
LS007685,34.471241,-119.743156,Unmodified,CALOES
LS007686,34.471333,-119.744202,Unmodified,CALOES
LS007687,34.470715,-119.746758,Modified,CALOES
LS007688,34.467686,-119.750725,Modified,CALOES
LS007689,34.468098,-119.742134,Modified,CALOES
LS007690,34.467995,-119.741730,Modified,CALOES
LS007691,34.467865,-119.741753,Modified,CALOES
LS007692,34.467659,-119.741684,Modified,CALOES
LS007693,34.468281,-119.741814,Modified,CALOES
LS007694,34.468311,-119.741806,Modified,CALOES
LS007695,34.466690,-119.742538,Modified,CALOES
LS007696,34.467003,-119.745201,Modified,CALOES
LS007697,34.467213,-119.745041,Modified,CALOES
LS007698,34.467239,-119.745239,Modified,CALOES
LS007699,34.466721,-119.745422,Modified,CALOES
LS007700,34.466747,-119.745354,Modified,CALOES
LS007701,34.466045,-119.743561,Modified,CALOES
LS007702,34.464413,-119.746857,Modified,CALOES
LS007703,34.464218,-119.746117,Modified,CALOES
LS007704,34.464573,-119.745712,Modified,CALOES
LS007705,34.464596,-119.745644,Modified,CALOES
LS007706,34.472210,-119.759445,Modified,CALOES
LS007707,34.472027,-119.759033,Modified,CALOES
LS007708,34.471718,-119.761223,Modified,CALOES
LS007709,34.472019,-119.760757,Modified,CALOES
LS007710,34.472221,-119.760384,Modified,CALOES
LS007711,34.472328,-119.759705,Modified,CALOES
LS007712,34.472069,-119.760719,Modified,CALOES
LS007713,34.472126,-119.760643,Modified,CALOES
LS007714,34.472431,-119.758926,Modified,CALOES
LS007715,34.472328,-119.759132,Modified,CALOES
LS007716,34.471569,-119.752693,Modified,CALOES
LS007717,34.465084,-119.745354,Modified,CALOES
LS007718,34.464222,-119.748238,Modified,CALOES
LS007719,34.463314,-119.749893,Modified,CALOES
LS007720,34.463348,-119.750145,Modified,CALOES
LS007721,34.463272,-119.750168,Modified,CALOES
LS007722,34.463638,-119.748291,Modified,CALOES
LS007723,34.463692,-119.748283,Modified,CALOES
LS007724,34.463581,-119.748268,Modified,CALOES
LS007725,34.463707,-119.747803,Modified,CALOES
LS007726,34.463043,-119.747818,Modified,CALOES
LS007727,34.462891,-119.747849,Modified,CALOES
LS007728,34.462822,-119.747643,Modified,CALOES
LS007729,34.462719,-119.748726,Modified,CALOES
LS007730,34.462456,-119.748726,Modified,CALOES
LS007731,34.462433,-119.748451,Modified,CALOES
LS007732,34.462288,-119.748398,Modified,CALOES
LS007733,34.462387,-119.748055,Modified,CALOES
LS007734,34.462479,-119.748138,Modified,CALOES
LS007735,34.462662,-119.748093,Modified,CALOES
LS007736,34.462616,-119.748215,Modified,CALOES
LS007737,34.462761,-119.748436,Modified,CALOES
LS007738,34.462299,-119.747749,Modified,CALOES
LS007739,34.461578,-119.741684,Modified,CALOES
LS007740,34.461330,-119.742096,Modified,CALOES
LS007741,34.461891,-119.748222,Modified,CALOES
LS007742,34.462894,-119.748657,Modified,CALOES
LS007743,34.463627,-119.745094,Modified,CALOES
LS007744,34.463055,-119.747345,Modified,CALOES
LS007745,34.463306,-119.747360,Modified,CALOES
LS007746,34.461910,-119.741951,Modified,CALOES
LS007747,34.461330,-119.750343,Modified,CALOES
LS007748,34.460716,-119.745232,Modified,CALOES
LS007749,34.458858,-119.745567,Modified,CAP
LS007750,34.458805,-119.745544,Modified,CAP
LS007751,34.454716,-119.744080,Modified,CAP
LS007752,34.404766,-119.744576,Modified,CAP
LS007753,34.505737,-119.739258,Modified,CALOES
LS007754,34.498863,-119.733261,Unmodified,CALOES
LS007755,34.498913,-119.733086,Unmodified,CALOES
LS007756,34.498894,-119.737717,Unmodified,CALOES
LS007757,34.495457,-119.740005,Unmodified,CALOES
LS007758,34.492214,-119.729935,Unmodified,CALOES
LS007759,34.488522,-119.731140,Unmodified,CALOES
LS007760,34.485352,-119.740044,Unmodified,CALOES
LS007761,34.485123,-119.730087,Unmodified,CALOES
LS007762,34.486168,-119.731537,Unmodified,CALOES
LS007763,34.486885,-119.732552,Unmodified,CALOES
LS007764,34.481159,-119.734261,Unmodified,CALOES
LS007765,34.481449,-119.733185,Unmodified,CALOES
LS007766,34.480087,-119.738914,Unmodified,CALOES
LS007767,34.479515,-119.734833,Unmodified,CALOES
LS007768,34.479008,-119.732986,Unmodified,CALOES
LS007769,34.478096,-119.737312,Unmodified,CALOES
LS007770,34.477364,-119.729950,Unmodified,CALOES
LS007771,34.477219,-119.735489,Unmodified,CALOES
LS007772,34.476387,-119.736359,Unmodified,CALOES
LS007773,34.475971,-119.737671,Unmodified,CALOES
LS007774,34.474434,-119.733452,Modified,CALOES
LS007775,34.473934,-119.733513,Modified,CALOES
LS007776,34.473930,-119.733116,Modified,CALOES
LS007777,34.473396,-119.733978,Modified,CALOES
LS007778,34.475597,-119.731392,Modified,CALOES
LS007779,34.475552,-119.731216,Modified,CALOES
LS007780,34.475498,-119.730499,Unmodified,CALOES
LS007781,34.475887,-119.730110,Unmodified,CALOES
LS007782,34.475674,-119.729774,Unmodified,CALOES
LS007783,34.474316,-119.730751,Modified,CALOES
LS007784,34.474236,-119.730446,Modified,CALOES
LS007785,34.474163,-119.730438,Modified,CALOES
LS007786,34.473843,-119.730591,Modified,CALOES
LS007787,34.474079,-119.730240,Modified,CALOES
LS007788,34.473137,-119.739380,Modified,CALOES
LS007789,34.473373,-119.738823,Modified,CALOES
LS007790,34.477619,-119.738892,Unmodified,CALOES
LS007791,34.477001,-119.729492,Modified,CALOES
LS007792,34.476563,-119.729652,Modified,CALOES
LS007793,34.475639,-119.733826,Unmodified,CALOES
LS007794,34.475582,-119.733444,Unmodified,CALOES
LS007795,34.475613,-119.732285,Modified,CALOES
LS007796,34.473759,-119.729370,Unmodified,CALOES
LS007797,34.472523,-119.738914,Modified,CALOES
LS007798,34.472569,-119.736572,Modified,CALOES
LS007799,34.472542,-119.736038,Modified,CALOES
LS007800,34.472435,-119.735947,Modified,CALOES
LS007801,34.472256,-119.735886,Modified,CALOES
LS007802,34.472321,-119.735985,Modified,CALOES
LS007803,34.472298,-119.735184,Modified,CALOES
LS007804,34.472084,-119.730675,Modified,CALOES
LS007805,34.471672,-119.730507,Modified,CALOES
LS007806,34.471554,-119.730453,Modified,CALOES
LS007807,34.470997,-119.729988,Modified,CALOES
LS007808,34.470924,-119.730019,Modified,CALOES
LS007809,34.470890,-119.731400,Modified,CALOES
LS007810,34.471104,-119.731178,Modified,CALOES
LS007811,34.471066,-119.731567,Modified,CALOES
LS007812,34.470776,-119.730865,Modified,CALOES
LS007813,34.470520,-119.730843,Modified,CALOES
LS007814,34.470070,-119.731339,Modified,CALOES
LS007815,34.470032,-119.730957,Modified,CALOES
LS007816,34.470062,-119.730896,Modified,CALOES
LS007817,34.469849,-119.731316,Modified,CALOES
LS007818,34.469398,-119.731544,Modified,CALOES
LS007819,34.469471,-119.731606,Modified,CALOES
LS007820,34.469906,-119.731392,Modified,CALOES
LS007821,34.468483,-119.740219,Unmodified,CALOES
LS007822,34.467953,-119.736069,Modified,CALOES
LS007823,34.467670,-119.736496,Modified,CALOES
LS007824,34.467663,-119.736275,Modified,CALOES
LS007825,34.467777,-119.736008,Modified,CALOES
LS007826,34.467579,-119.735741,Modified,CALOES
LS007827,34.467468,-119.733528,Modified,CALOES
LS007828,34.465382,-119.737190,Modified,CALOES
LS007829,34.465748,-119.734612,Modified,CALOES
LS007830,34.465252,-119.734062,-9999,CALOES
LS007831,34.465134,-119.733887,-9999,CALOES
LS007832,34.465641,-119.733414,Modified,CALOES
LS007833,34.464722,-119.732262,Modified,CALOES
LS007834,34.471500,-119.735809,Modified,CALOES
LS007835,34.471466,-119.732674,Unmodified,CALOES
LS007836,34.470078,-119.737839,Modified,CALOES
LS007837,34.464279,-119.739555,Modified,CALOES
LS007838,34.464153,-119.739540,Modified,CALOES
LS007839,34.464081,-119.739388,Modified,CALOES
LS007840,34.464043,-119.739334,Modified,CALOES
LS007841,34.463982,-119.739204,Modified,CALOES
LS007842,34.464428,-119.739006,Modified,CALOES
LS007843,34.464375,-119.738739,Modified,CALOES
LS007844,34.464401,-119.738571,Modified,CALOES
LS007845,34.464130,-119.738602,Modified,CALOES
LS007846,34.464146,-119.738876,Modified,CALOES
LS007847,34.464054,-119.739052,Modified,CALOES
LS007848,34.464527,-119.738548,Modified,CALOES
LS007849,34.464470,-119.738289,Modified,CALOES
LS007850,34.464516,-119.738197,Modified,CALOES
LS007851,34.464478,-119.738060,Modified,CALOES
LS007852,34.464241,-119.738243,Modified,CALOES
LS007853,34.464310,-119.737816,Modified,CALOES
LS007854,34.464539,-119.737740,Modified,CALOES
LS007855,34.464096,-119.738167,Modified,CALOES
LS007856,34.464115,-119.738007,Modified,CALOES
LS007857,34.464058,-119.737930,Modified,CALOES
LS007858,34.464062,-119.737770,Modified,CALOES
LS007859,34.464008,-119.737709,Modified,CALOES
LS007860,34.464046,-119.737610,Modified,CALOES
LS007861,34.464077,-119.737343,Modified,CALOES
LS007862,34.463947,-119.737373,Modified,CALOES
LS007863,34.464218,-119.737091,Modified,CALOES
LS007864,34.464325,-119.736961,Modified,CALOES
LS007865,34.464558,-119.737228,Modified,CALOES
LS007866,34.464943,-119.737434,Modified,CALOES
LS007867,34.464886,-119.737350,Modified,CALOES
LS007868,34.464863,-119.736961,Modified,CALOES
LS007869,34.464951,-119.736763,Modified,CALOES
LS007870,34.465012,-119.736656,Modified,CALOES
LS007871,34.465141,-119.736565,Modified,CALOES
LS007872,34.463444,-119.738976,Unmodified,CALOES
LS007873,34.463013,-119.737587,Modified,CALOES
LS007874,34.463497,-119.737869,Modified,CALOES
LS007875,34.462692,-119.737961,Modified,CALOES
LS007876,34.462715,-119.737595,Modified,CALOES
LS007877,34.462521,-119.737625,Modified,CALOES
LS007878,34.462849,-119.737923,Modified,CALOES
LS007879,34.463139,-119.737839,Modified,CALOES
LS007880,34.463577,-119.735832,Unmodified,CALOES
LS007881,34.462482,-119.737251,Unmodified,CALOES
LS007882,34.463043,-119.734062,Modified,CALOES
LS007883,34.463291,-119.732605,Modified,CALOES
LS007884,34.463486,-119.732513,Modified,CALOES
LS007885,34.463764,-119.732285,Modified,CALOES
LS007886,34.463161,-119.732811,Modified,CALOES
LS007887,34.462410,-119.732918,Modified,CALOES
LS007888,34.463524,-119.732872,Modified,CALOES
LS007889,34.463646,-119.730255,Modified,CALOES
LS007890,34.462368,-119.731918,Modified,CALOES
LS007891,34.462250,-119.731903,Modified,CALOES
LS007892,34.461597,-119.732605,Modified,CALOES
LS007893,34.461830,-119.733170,Modified,CALOES
LS007894,34.452759,-119.734451,Modified,CAP
LS007895,34.451748,-119.734856,Modified,CAP
LS007896,34.451859,-119.734818,Modified,CAP
LS007897,34.451878,-119.734558,Modified,CAP
LS007898,34.451569,-119.734932,Modified,CAP
LS007899,34.450275,-119.735703,Modified,CAP
LS007900,34.493732,-119.728165,Unmodified,CALOES
LS007901,34.493973,-119.727936,Unmodified,CALOES
LS007902,34.494610,-119.725861,Unmodified,CALOES
LS007903,34.479065,-119.727524,Unmodified,CALOES
LS007904,34.478092,-119.719284,Unmodified,CALOES
LS007905,34.477840,-119.727097,Unmodified,CALOES
LS007906,34.477978,-119.726204,Unmodified,CALOES
LS007907,34.477566,-119.725990,Unmodified,CALOES
LS007908,34.476494,-119.725563,Unmodified,CALOES
LS007909,34.476768,-119.725723,Unmodified,CALOES
LS007910,34.475880,-119.727287,Unmodified,CALOES
LS007911,34.475975,-119.729118,Unmodified,CALOES
LS007912,34.475906,-119.729050,Unmodified,CALOES
LS007913,34.475365,-119.726555,Unmodified,CALOES
LS007914,34.476967,-119.719971,Unmodified,CALOES
LS007915,34.475506,-119.722099,Modified,CALOES
LS007916,34.475494,-119.722206,Modified,CALOES
LS007917,34.473804,-119.728844,Unmodified,CALOES
LS007918,34.474930,-119.725525,Modified,CALOES
LS007919,34.475170,-119.725266,Modified,CALOES
LS007920,34.475048,-119.725128,Modified,CALOES
LS007921,34.474773,-119.724480,Unmodified,CALOES
LS007922,34.474182,-119.724266,Unmodified,CALOES
LS007923,34.474277,-119.723976,Unmodified,CALOES
